151.1468,136.04195,abbabaaba
190.35423,80.76107,aaaaaaaaabb
142.68048,159.00806,abbabaaa
143.03827,160.17871,abbabaaaa
161.08345,144.02672,abbababaaab
96.93553,105.13602,aabababaaa
95.83911,112.20099,aabababbbaa
96.6165,128.2687,aababaaa
97.62625,105.476494,aabababaaab
193.31177,79.74306,aaaaaaaaabab
99.479164,112.549965,aababaabab
99.41719,109.406136,aababaabaa
198.01929,86.49295,aaaaaaaaaa
198.96822,86.84817,aaaaaaaaaab
198.8462,86.75637,aaaaaaaaaaa
100.11635,111.53945,aababaababb
98.358536,113.34971,aababaababa
193.3201,79.79796,aaaaaaaaababb
193.36751,78.97489,aaaaaaaaababa
97.25959,110.26777,aabababbbaab
96.19678,107.0396,aabababaaaa
159.53918,145.36058,abbababaaabb
191.58621,77.92965,aaaaaaaaabbb
188.64487,78.30176,aaaaaaaaabba
197.28165,80.168724,aaaaaaaaabaa
100.801605,100.009445,aabababaabb
185.8576,73.56286,aaaaaaabaa
92.923,112.98076,aabababbbaaa
159.36159,141.37318,abbababaaaba
173.16908,64.29074,aaaaaaabbba
92.42011,113.39527,aabababbbaaab
92.39992,113.34509,aabababbbaaaa
162.87756,69.14591,aaaaaaabbab
63.175037,86.89368,aabaaaa
137.87157,139.00528,abbabaabb
162.49925,61.50449,aaaaaaabbbb
173.53043,68.89356,aaaaaaabbbaa
173.91312,68.67696,aaaaaaabbbaab
173.81937,69.69127,aaaaaaabbbaaa
164.83934,62.334473,aaaaaaabbbba
158.49963,65.64813,aaaaaaabbbbb
153.30495,151.003,abbababaaabba
195.5328,72.527916,aaaaaaabab
97.00541,142.29066,aababaaaa
97.08118,142.9977,aababaaaaa
177.27713,72.751076,aaaaaaabbbab
130.7441,160.86592,abbabaaaab
177.3716,73.05459,aaaaaaabbbabb
177.19374,73.98162,aaaaaaabbbaba
169.58844,142.26678,abbababaaabbb
155.49434,60.88304,aaaaaaabbaa
156.54976,158.05943,abbababaaabbab
146.54431,130.92393,abbabaabbb
103.69827,144.5661,aababaaaab
146.74173,155.43695,abbababaaabbaa
152.5526,173.22664,abbabaaaaa
129.1476,147.38342,abbabaaab
129.98346,146.45056,abbabaaabb
128.96747,146.75362,abbabaaaba
94.11757,147.79166,aababaaaaaa
68.946724,100.472496,aabaaaaa
130.69142,145.66422,abbabaaabbb
105.6368,144.57076,aababaaaaba
106.693016,144.92038,aababaaaabab
128.90016,144.88422,abbabaaabaa
80.10773,114.922134,aababaaab
79.42226,114.253075,aababaaaba
128.68169,144.42784,abbabaaabaab
128.49266,143.83212,abbabaaabaaa
132.80492,145.59303,abbabaaabbbb
131.822,143.91005,abbabaaabbba
96.23976,145.90161,aababaaaaaab
129.02812,148.97897,abbabaaabab
132.81253,144.79169,abbabaaabba
100.77886,146.64223,aababaaaabb
105.10604,144.06845,aababaaaababb
108.45205,145.81065,aababaaaababa
142.04082,158.06067,abbababaaabbaaa
167.12003,146.84784,abbababaaabbbb
120.129074,141.53809,abbabaabba
79.569,74.264786,aabaaaab
78.713196,75.04302,aabaaaabb
109.16465,144.76378,aababaaaababab
109.79319,146.28404,aababaaaababaa
104.4463,143.01941,aababaaaababbb
104.43019,143.73053,aababaaaababba
110.26828,145.03944,aababaaaabaa
152.19461,156.96942,abbababaaabbaab
150.70157,163.18318,abbababaaabbabb
119.97673,163.40521,abbabaaaaba
164.88292,144.96654,abbababaaabbbbb
78.65023,111.48848,aababaaabaa
92.73787,88.64958,aabaaab
75.798454,118.187775,aababaaabb
138.9262,171.8175,abbabaaaabb
77.37417,110.174866,aababaaabaab
162.6933,144.06027,abbababaaabbbbba
116.101814,162.13759,abbabaaaabab
85.3193,152.14464,aababaaaaaaa
76.40277,110.509735,aababaaabaabb
76.85638,109.66011,aababaaabaaba
74.70934,119.57139,aababaaabba
77.568184,108.52561,aababaaabaaa
115.00432,166.02086,abbabaaaabaa
75.40764,77.37023,aabaaaabba
73.73255,115.4549,aababaaabab
147.46127,165.01646,abbabaaaaab
74.227936,120.61859,aababaaabbab
73.7176,120.219345,aababaaabbaa
73.20786,119.71346,aababaaabbb
173.85515,182.6271,abbababaaaa
113.40522,160.8871,abbabaaaababa
144.56868,172.61899,abbabaaaabbb
162.16,140.75323,abbababaaabbbbbb
175.25519,150.22112,abbababaaabbbba
82.06931,100.794525,aabaaaaaa
82.64917,100.25184,aabaaaaaaa
176.10326,185.04256,abbababaaaaa
119.48441,160.78159,abbabaaaababb
93.27063,96.49132,aabaaaba
66.43036,111.64876,aabaaaaab
164.77745,169.07266,abbababaaabbaba
165.3076,169.17772,abbababaaabbabab
83.616615,99.7945,aabaaaaaaaa
146.9706,172.86931,abbabaaaabbba
143.91342,177.76569,abbabaaaabba
147.15506,173.39699,abbabaaaabbbab
147.90958,173.18582,abbabaaaabbbaa
121.312355,160.27641,abbabaaaababba
178.43361,151.44601,abbababaaabbbbaa
109.35801,161.16263,abbabaaaababab
120.309235,166.33777,abbabaaaabaab
183.63333,129.11674,abbababaaabbba
77.05142,139.90543,aababaaaaab
120.47745,166.90149,abbabaaaabaabb
120.90915,166.24141,abbabaaaabaaba
167.6548,170.96327,abbababaaabbababb
116.75789,164.07841,abbabaaaababbb
111.18404,156.1128,abbabaaaababaa
175.36934,175.01692,abbababaaaab
67.509315,76.26662,aabaaaabbaa
75.40076,156.09381,aababaaaaaaaa
175.00114,175.71402,abbababaaaabb
176.09322,174.2165,abbababaaaaba
87.54586,97.810356,aabaaaaaaaaa
168.68964,173.57222,abbababaaabbabaa
69.82526,84.27865,aabaaaabbab
106.98735,171.64697,abbabaaaabaaa
92.76923,67.11178,aabaaaaba
129.78113,167.13023,abbababaaabbaaaa
172.86784,177.219,abbabaaaaaa
129.41345,168.02301,abbababaaabbaaaab
129.90495,168.2257,abbababaaabbaaaaa
69.24013,84.54652,aabaaaabbabb
167.93422,172.34854,abbababaaabbababbb
169.44476,171.81596,abbababaaabbababba
144.23558,183.95074,abbabaaaabbaa
79.07176,98.7518,aabaaaaaaaab
87.0641,95.02278,aabaaaaaab
138.3461,163.94753,abbababaaabbaaab
87.871826,94.14369,aabaaaaaabb
87.68689,94.03543,aabaaaaaaba
144.60703,184.86745,abbabaaaabbaaa
93.73571,65.78873,aabaaaabaa
136.79471,176.64922,abbabaaaabbab
180.57138,157.45863,abbababaaabbbbab
145.42262,185.67795,abbabaaaabbaaaa
144.199,181.53001,abbabaaaabbaab
103.83097,173.9987,abbabaaaabaaaa
138.32814,179.21835,abbabaaaabbbb
62.902695,70.07625,aabaaaabbaab
70.990974,134.18465,aababaaaaaba
174.07294,157.79686,abbababaaabbbbaab
80.52433,90.87767,aabaaaaaaab
71.856415,134.97867,aababaaaaabab
105.70938,175.18695,abbabaaaabaaaab
185.85005,121.43874,abbababaaabbbab
191.77707,126.398254,abbababaaabbbaa
78.88831,88.399025,aabaaabb
96.75454,66.94986,aabaaaabaab
175.18771,170.62299,abbababaaabbababa
107.25658,176.32521,abbabaaaabaaaaba
148.58023,188.24715,abbabaaaabbaaab
70.186806,79.33931,aabaaaabbabbb
99.19777,174.56981,abbabaaaabaaab
70.441605,90.62829,aabaaaabbaba
99.27445,174.8837,abbabaaaabaaabb
97.72908,174.7812,abbabaaaabaaaba
106.26184,176.57622,abbabaaaabaaaabab
107.73275,176.5364,abbabaaaabaaaabaa
195.13469,129.25075,abbababaaabbbaab
195.20514,128.56824,abbababaaabbbaaa
104.53202,172.34106,abbabaaaabaaaabb
170.64108,159.87857,abbababaaabbbbaaba
97.9931,175.96931,abbabaaaabaaaaa
100.93689,154.71518,abbabaaaabababb
101.56144,167.62483,abbabaaaabababa
183.56755,197.7376,abbababaaaaaa
63.531906,61.892963,aabaaaabbb
70.72686,87.82428,aabaaaabbabab
184.06676,115.136406,abbababaaabbbaba
188.40182,162.74757,abbababaaabbbbaba
100.630226,64.64678,aabaaaabaaa
64.827385,154.61555,aababaaaaaaaaa
81.96317,146.05675,aababaaaaabb
176.51285,164.30936,abbababaaabbbbaabb
147.84622,191.88329,abbabaaaabbaaaab
148.47278,191.90335,abbabaaaabbaaaaa
70.273026,64.162186,aabaaaabbaaa
192.87627,153.2397,abbababaaabbbbaaa
70.39642,63.69038,aabaaaabbaaaa
148.82742,191.65637,abbabaaaabbaaaaab
148.8121,192.55522,abbabaaaabbaaaaaa
147.00496,191.91582,abbabaaaabbaaaabb
148.63112,192.63835,abbabaaaabbaaaaba
79.88407,143.77324,aababaaaaabba
183.37476,116.83693,abbababaaabbbabab
146.6207,191.50551,abbabaaaabbaaabb
151.09668,191.65878,abbabaaaabbaaaba
70.74246,66.60145,aabaaaabbaabb
78.780495,143.17223,aababaaaaabbaa
70.11133,67.07032,aabaaaabbaaab
64.27407,150.93054,aababaaaaaaaaaa
67.17546,62.109283,aabaaaabbbb
60.575993,59.85693,aabaaaabbba
196.70844,125.19766,abbababaaabbbaaab
83.32022,133.39345,aababaaaaaaab
82.919815,132.70927,aababaaaaaaaba
60.882248,60.546803,aabaaaabbbab
59.088215,60.090443,aabaaaabbbaa
67.35646,62.52097,aabaaaabbbbb
67.63098,62.73024,aabaaaabbbba
78.58988,142.3074,aababaaaaabbab
69.03889,64.13587,aabaaaabbaaaab
71.62727,62.240993,aabaaaabbaaaaa
191.62816,166.11748,abbababaaabbbbabaa
182.02692,111.07979,abbababaaabbbabaa
186.88152,129.2895,abbababaaabbbabb
71.8624,143.66422,aababaaaaababb
59.2192,66.67334,aabaaaabbaaba
186.8386,129.3907,abbababaaabbbabbb
181.51222,110.311066,abbababaaabbbabaaa
81.922554,134.71657,aababaaaaaaabb
195.82796,127.29272,abbababaaabbbaaabb
184.22342,119.40552,abbababaaabbbababb
184.11926,157.92052,abbababaaabbbbabab
78.88016,132.88432,aababaaaaababa
70.36652,171.43336,aababaaaaaaaab
83.4293,134.4054,aababaaaaaaabab
67.05041,147.94124,aababaaaaaaaaaab
103.58463,73.31608,aabaaaabaaba
71.78361,89.79378,aabaaaabbabba
68.32012,147.08208,aababaaaaaaaaaaba
72.268295,151.66583,aababaaaaaaaaab
106.53404,62.64841,aabaaaabaaab
106.58332,69.9491,aabaaaabaaaa
79.63224,129.3101,aababaaaaaaabaa
198.48387,119.36456,abbababaaabbbaaaba
67.26881,145.18323,aababaaaaaaaaaaa
204.38864,128.20064,abbababaaabbbaaba
74.949,94.907974,aabaaaabbabaa
204.53304,127.74369,abbababaaabbbaabab
204.70477,127.37026,abbababaaabbbaabaa
198.56143,119.891464,abbababaaabbbaaabab
199.15176,118.36732,abbababaaabbbaaabaa
87.88859,144.96013,aababaaaaabbb
192.6788,204.55801,abbababaaaaaaa
204.77238,126.25498,abbababaaabbbaaaa
182.29181,146.5163,abbababaaabbbbabb
192.17178,204.8377,abbababaaaaaaab
177.41336,123.53765,abbababaaabbbababa
176.35579,207.75906,abbababaaaaaab
177.494,205.19646,abbababaaaaaabb
196.93265,171.78404,abbababaaabbbbabaaa
197.46329,171.75606,abbababaaabbbbabaaab
177.33109,205.52177,abbababaaaaaabbb
112.0004,68.226234,aabaaaabaaaba
107.17772,79.630554,aabaaaabaabab
99.085785,79.333206,aabaaaabaabaa
189.04596,116.74928,abbababaaabbbabaab
173.79254,128.17389,abbababaaabbbababaa
189.53156,207.54683,abbababaaaaaaaba
65.35202,154.15865,aababaaaaaaaaaabb
193.02066,137.43153,abbababaaabbbabba
205.8086,159.56003,abbababaaabbbbaaaa
102.1721,82.907906,aabaaaabab
192.58374,137.73175,abbababaaabbbabbab
189.2887,208.51352,abbababaaaaaaabaa
101.33027,80.47857,aabaaaabaabaab
186.10574,141.85356,abbababaaabbbbabba
75.387375,182.79308,aababaaaaaaaaba
75.06714,181.91943,aababaaaaaaaabab
187.15817,141.21965,abbababaaabbbbabbaa
189.42941,209.2088,abbababaaaaaaabaab
188.83725,209.38773,abbababaaaaaaabaaa
192.14014,138.05333,abbababaaabbbabbabb
192.35437,138.34972,abbababaaabbbabbaba
195.01321,138.63547,abbababaaabbbabbaa
188.16422,207.68639,abbababaaaaaaabab
180.44072,203.92569,abbababaaaaaabbbb
180.51996,201.54425,abbababaaaaaabba
177.40193,215.95071,abbababaaaaaaba
177.55354,216.6662,abbababaaaaaabaa
183.92964,140.72539,abbababaaabbbbabbab
193.74147,172.47528,abbababaaabbbbabaaabb
201.13564,172.10278,abbababaaabbbbabaaaba
200.5537,206.73546,abbababaaaaaaaa
66.78193,158.46478,aababaaaaaaaaaabba
177.72813,138.06685,abbababaaabbbbabbb
63.930393,116.238144,aababaaaaabaa
178.24625,138.19951,abbababaaabbbbabbbb
176.89938,137.66629,abbababaaabbbbabbba
203.16656,206.8136,abbababaaaaaaaaa
203.0706,172.41608,abbababaaabbbbabaaabaa
173.40921,133.88225,abbababaaabbbababaab
95.69341,85.853806,aabaaaabaabaaa
184.28482,156.93645,abbababaaabbbbaaab
195.10355,220.77403,abbababaaaaab
184.8651,156.66125,abbababaaabbbbaaabb
184.9438,157.64478,abbababaaabbbbaaaba
202.24864,171.99728,abbababaaabbbbabaaabaab
68.52909,160.23648,aababaaaaaaaaaabbaa
200.45831,210.83467,abbababaaaaaaaab
200.469,170.14473,abbababaaabbbbabaaabab
179.67531,215.46956,abbababaaaaaabaab
72.7229,179.12688,aababaaaaaaaababa
79.96053,188.56775,aababaaaaaaaabaa
169.02269,132.37311,abbababaaabbbababaaa
190.237,214.51439,abbababaaaaaaabb
120.5807,64.18697,aabaaaabaaabb
68.67356,160.45566,aababaaaaaaaaaabbaab
68.90221,160.7942,aababaaaaaaaaaabbaaa
174.60204,133.53229,abbababaaabbbababaabb
172.23552,135.55647,abbababaaabbbababaaba
64.66363,157.85712,aababaaaaaaaaaabbab
174.10556,219.89645,abbababaaaaaabab
214.44466,162.02727,abbababaaabbbbaaaaa
71.02202,159.35417,aababaaaaaaaaaabbb
207.76146,165.41054,abbababaaabbbbabaab
208.53923,164.41995,abbababaaabbbbabaabb
208.67123,165.47165,abbababaaabbbbabaaba
72.167564,158.95863,aababaaaaaaaaaabbbb
71.81327,159.59953,aababaaaaaaaaaabbba
82.132515,189.92537,aababaaaaaaaabaaa
196.01164,215.97624,abbababaaaaabb
63.654602,111.8775,aababaaaaabaaa
199.88062,205.73808,abbababaaaaaaaaab
67.736404,120.35774,aababaaaaabaab
187.57109,170.27792,abbababaaabbbbabaaabbb
200.12993,183.28227,abbababaaabbbbabaaaa
169.84816,110.81648,abbababaaabbbababab
186.90851,170.05186,abbababaaabbbbabaaabbba
82.59367,191.70268,aababaaaaaaaabaaab
176.56949,218.18733,abbababaaaaaababb
207.7065,173.62965,abbababaaabbbbabaaabaaa
184.76973,175.20671,abbababaaabbbbabaaabba
69.21108,176.90204,aababaaaaaaaababb
185.44225,176.24498,abbababaaabbbbabaaabbab
183.92902,176.06432,abbababaaabbbbabaaabbaa
208.0939,173.11688,abbababaaabbbbabaaabaaab
208.19409,173.96654,abbababaaabbbbabaaabaaaa
189.07259,171.48457,abbababaaabbbbabaaabbbb
66.2227,109.5269,aababaaaaabaaaa
74.125854,175.3873,aababaaaaaaaababab
177.65112,216.73285,abbababaaaaaababba
200.54904,186.6715,abbababaaabbbbabaaaaa
195.51941,229.41617,abbababaaaaaba
74.67877,173.47467,aababaaaaaaaabababa
178.53593,217.05281,abbababaaaaaababbb
221.74684,164.27377,abbababaaabbbbaaaaaa
72.267395,189.67644,aababaaaaaaaabaab
212.82727,205.42822,abbababaaaaaaaaaa
99.164604,77.47848,aabaaaabaabb
98.747925,77.168564,aabaaaabaabbb
99.694275,76.628586,aabaaaabaabba
214.07704,205.44725,abbababaaaaaaaaaaa
72.94766,189.46191,aababaaaaaaaabaabb
70.93397,189.62276,aababaaaaaaaabaaba
75.64321,173.89088,aababaaaaaaaabababab
75.37342,172.36298,aababaaaaaaaabababaa
76.94617,176.51753,aababaaaaaaaabababb
72.25991,175.77591,aababaaaaaaaababbb
67.02458,173.54382,aababaaaaaaaababba
70.18833,172.31374,aababaaaaaaaababaa
207.72482,154.11298,abbababaaabbbaabb
208.17282,153.7034,abbababaaabbbaabbb
70.57449,190.50412,aababaaaaaaaabaabab
70.27405,189.8685,aababaaaaaaaabaabaa
73.87194,189.54532,aababaaaaaaaabaabbb
74.04012,189.21819,aababaaaaaaaabaabba
77.57248,195.51222,aababaaaaaaaabaaabb
190.02435,225.36725,abbababaaaaabab
213.68842,156.04663,abbababaaabbbbaaaaab
215.10374,143.78552,abbababaaabbbbaaaab
186.77867,223.50943,abbababaaaaababa
206.70178,156.62778,abbababaaabbbaabbbb
208.11084,185.4014,abbababaaabbbbabaaaaab
206.53264,157.48836,abbababaaabbbaabbbbb
206.67865,157.46509,abbababaaabbbaabbbba
206.5676,160.17119,abbababaaabbbaabba
198.6934,196.15585,abbababaaabbbbabaaaaaa
205.00082,181.2481,abbababaaabbbbabaaaaabb
88.229034,203.7725,aababaaaaaaaabaaaba
96.15924,151.81259,aababaaaaaaaabb
231.86354,162.73418,abbababaaabbbbaaaaaaa
196.24599,200.29584,abbababaaabbbbabaaaaaaa
216.8776,185.55803,abbababaaabbbbabaaaaaba
217.86632,185.79349,abbababaaabbbbabaaaaabaa
233.1209,159.00116,abbababaaabbbbaaaaaaaa
181.7345,232.11884,abbababaaaaababb
226.04443,176.52705,abbababaaabbbbaaaaaab
183.3635,191.29932,abbababaaabbbbabaaaab
98.40394,197.03703,aababaaaaaaaabaaaa
181.95256,237.95937,abbababaaaaaabaaa
182.83664,191.93907,abbababaaabbbbabaaaaba
181.3184,232.88835,abbababaaaaababba
216.42996,191.91171,abbababaaaaaaaaaab
185.54436,190.66858,abbababaaabbbbabaaaabb
208.05331,218.15904,abbababaaaaaaaaaaab
90.337326,212.2678,aababaaaaaaaabaaabaa
216.76031,188.04594,abbababaaaaaaaaaabb
217.10258,188.03424,abbababaaaaaaaaaaba
181.92009,194.74004,abbababaaabbbbabaaaabaa
101.80308,201.38258,aababaaaaaaaabaaaaa
221.9466,177.50032,abbababaaabbbbaaaaaabb
218.67152,190.56993,abbababaaabbbbabaaaaabab
199.7432,143.6332,abbababaaabbbbaaaabb
198.51665,143.82265,abbababaaabbbbaaaabba
218.98254,189.99954,abbababaaabbbbabaaaaababb
102.707245,201.69823,aababaaaaaaaabaaaaab
178.79073,229.87947,abbababaaaaababbab
188.48703,237.6971,abbababaaaaaabaaab
225.85239,181.33586,abbababaaabbbbaaaaaaba
223.30984,186.0393,abbababaaabbbbabaaaaabaaa
188.28201,237.09735,abbababaaaaaabaaabb
178.14328,229.0405,abbababaaaaababbaba
197.7418,144.08757,abbababaaabbbbaaaabbaa
219.12404,176.53105,abbababaaabbbbaaaaaabbb
219.1976,177.26295,abbababaaabbbbaaaaaabba
178.23195,236.77039,abbababaaaaababbaa
184.02032,196.07172,abbababaaabbbbabaaaabab
179.0822,238.20903,abbababaaaaababbb
221.95856,190.48155,abbababaaabbbbabaaaaabaab
207.54758,192.0875,abbababaaabbbbabaaaaaab
65.11001,95.54329,aababaaaaabaaab
190.51054,237.6671,abbababaaaaaabaaaba
177.80583,228.62968,abbababaaaaababbabb
199.88138,145.60336,abbababaaabbbbaaaabbab
202.23195,146.73994,abbababaaabbbbaaaabbb
220.60083,193.04912,abbababaaabbbbabaaaaababa
182.68924,187.17107,abbababaaabbbbabaaaabbb
220.24715,192.27748,abbababaaabbbbabaaaaababab
220.90196,193.8475,abbababaaabbbbabaaaaababaa
190.41371,236.6297,abbababaaaaaabaaabab
68.21143,95.318634,aababaaaaabaaaba
161.78525,239.35858,abbababaaaaaabbba
192.94319,186.7464,abbababaaabbbbabaaaabba
163.81616,239.9767,abbababaaaaaabbbab
214.1017,210.29906,abbababaaaaaaaaaaabb
164.61243,240.16518,abbababaaaaaabbbabb
201.71358,227.82106,abbababaaaaaaaaaaaba
227.71683,123.90075,abbababaaabbbbaaaaba
193.51468,183.23164,abbababaaabbbbabaaaabbab
195.5259,183.96274,abbababaaabbbbabaaaabbaa
108.99321,206.24059,aababaaaaaaaabaaaaaba
226.85794,148.21259,abbababaaabbbbaaaaaaaab
227.91434,147.43793,abbababaaabbbbaaaaaaaabb
196.54306,183.16006,abbababaaabbbbabaaaabbaaa
165.80707,239.17822,abbababaaaaaabbbabbb
196.15585,182.88188,abbababaaabbbbabaaaabbaab
230.62735,119.31424,abbababaaabbbbaaaabaa
247.02798,150.85402,abbababaaabbbbaaaaaaaaa
237.0404,194.3251,abbababaaaaaaaaaaaa
174.23517,251.3837,abbababaaaaaababa
200.00732,232.76155,abbababaaaaaaaaaaabab
156.54883,247.87837,abbababaaaaaabbbaa
59.691376,89.270805,aababaaaaabaaabb
81.066124,207.64137,aababaaaaaaaabaaabab
198.97649,232.61748,abbababaaaaaaaaaaabaa
218.26823,205.81804,abbababaaaaaaaaaaabba
169.6852,240.28712,abbababaaaaaabbbaba
188.42482,254.0413,abbababaaaaaabaaaa
217.82336,206.26643,abbababaaaaaaaaaaabbab
60.6634,87.38952,aababaaaaabaaabbb
198.30037,233.96497,abbababaaaaaaaaaaababa
240.5316,192.57057,abbababaaaaaaaaaaaaa
168.87794,241.64886,abbababaaaaaabbbabbbb
168.6689,235.94714,abbababaaaaaabbbabbba
219.92659,147.16696,abbababaaabbbbaaaaaaaaba
114.826096,207.97206,aababaaaaaaaabaaaaabaa
171.11032,239.56133,abbababaaaaaabbbabba
98.3608,225.96825,aababaaaaaaaabaaabaab
250.93481,175.07977,abbababaaabbbbaaaaaaab
252.08223,175.61491,abbababaaabbbbaaaaaaaba
61.930603,87.183876,aababaaaaabaaabbbb
61.86156,86.873535,aababaaaaabaaabbba
217.17226,207.02388,abbababaaaaaaaaaaabbaba
232.61203,143.25328,abbababaaabbbbaaaaaaaabba
217.71202,203.10233,abbababaaaaaaaaaaabbb
233.58046,142.73845,abbababaaabbbbaaaaaaaabbaa
100.082794,226.59593,aababaaaaaaaabaaabaabb
220.74222,148.68143,abbababaaabbbbaaaaaaaabab
190.8507,257.4684,abbababaaaaaabaaaaa
221.53204,203.95651,abbababaaaaaaaaaaabbaa
174.9216,258.22498,abbababaaaaaababaa
252.79242,148.55482,abbababaaabbbbaaaaaaaaaa
85.96254,228.13072,aababaaaaaaaabaaabaaa
175.1138,259.32187,abbababaaaaaababaaa
253.75642,176.3361,abbababaaabbbbaaaaaaabaa
216.55016,147.01602,abbababaaabbbbaaaaaaaabaa
246.88608,158.53464,abbababaaabbbbaaaaaaaaab
223.93887,141.32446,abbababaaabbbbaaaaaaaabbb
221.84816,152.00574,abbababaaabbbaabbba
221.98141,152.66203,abbababaaabbbaabbbab
222.82915,151.21468,abbababaaabbbaabbbaa
254.41858,177.04706,abbababaaabbbbaaaaaaabaaa
175.5258,260.56458,abbababaaaaaababaaaa
221.66699,146.67287,abbababaaabbbbaaaaaaaababb
222.4967,149.75758,abbababaaabbbbaaaaaaaababa
102.276344,226.65073,aababaaaaaaaabaaabaabba
215.11734,208.93787,abbababaaaaaaaaaaabbabaa
